tx_period_max,cl_period_max,periodicity,duty_cycle,rf_label
69.0,1.0,1.8285714285714285,0.9921875,WiFi_Stream
3.0,73.0,1.6842105263157894,0.0234375,BL_Beacon
10.0,71.0,1.5802469135802468,0.109375,BL_Beacon
2.0,28.0,4.266666666666667,0.09375,WiFi_Beacon
3.0,9.0,10.666666666666666,0.2734375,BL_Stream
3.0,10.0,9.846153846153847,0.2734375,BL_Stream
5.0,13.0,7.111111111111111,0.3203125,BL_Stream
17.0,91.0,1.1851851851851851,0.1328125,BL_Beacon
5.0,14.0,6.7368421052631575,0.2890625,BL_Stream
89.0,1.0,1.4222222222222223,0.9921875,WiFi_Stream
6.0,7.0,9.846153846153847,0.421875,BL_Stream
3.0,11.0,9.142857142857142,0.265625,BL_Stream
13.0,115.0,1.0,0.1015625,BL_Beacon
99.0,1.0,1.28,0.9921875,WiFi_Stream
2.0,95.0,1.3195876288659794,0.015625,BL_Beacon
5.0,8.0,9.846153846153847,0.4375,BL_Stream
51.0,77.0,1.0,0.3984375,Microwave_Oven
18.0,102.0,1.0666666666666667,0.140625,BL_Beacon
5.0,11.0,8.0,0.2578125,BL_Stream
9.0,119.0,1.0,0.0703125,BL_Beacon
3.0,82.0,1.5058823529411764,0.0234375,BL_Beacon
11.0,64.0,1.7066666666666668,0.1171875,BL_Beacon
2.0,14.0,8.0,0.21875,BL_Stream
60.0,14.0,1.7297297297297298,0.671875,Microwave_Oven
100.0,28.0,1.0,0.78125,Microwave_Oven
2.0,8.0,12.8,0.2578125,BL_Stream
3.0,11.0,9.142857142857142,0.2421875,BL_Stream
33.0,41.0,1.7297297297297298,0.609375,Microwave_Oven
85.0,17.0,1.2549019607843137,0.734375,Microwave_Oven
28.0,100.0,1.0,0.21875,Microwave_Oven
56.0,1.0,2.245614035087719,0.984375,WiFi_Stream
95.0,1.0,1.3333333333333333,0.984375,WiFi_Stream
5.0,6.0,11.636363636363637,0.4296875,BL_Stream
4.0,7.0,11.636363636363637,0.3984375,BL_Stream
98.0,1.0,1.292929292929293,0.9765625,WiFi_Stream
96.0,1.0,1.3195876288659794,0.984375,WiFi_Stream
4.0,9.0,9.846153846153847,0.40625,BL_Stream
5.0,8.0,9.846153846153847,0.4296875,BL_Stream
110.0,1.0,1.1531531531531531,0.9921875,WiFi_Stream
15.0,65.0,1.6,0.1171875,BL_Beacon
2.0,124.0,1.0158730158730158,0.015625,BL_Beacon
